ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;3102100;-1;784105;101;5;25;44.0;3;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;G;4649404;-1;521110;101;7;20;44.0;1;3;0;1;31;0;0;0;1928.0;5;0;1;0
2025;6;MG;3116605;C;2451200;-1;911305;101;9;32;44.0;3;1;0;1;31;0;0;0;3514.5;6;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;5;43;44.0;3;1;0;1;31;0;0;0;2630.99;9;0;1;0
2025;6;MG;3116605;C;2532201;-1;784105;101;6;20;44.0;2;1;0;1;31;0;0;0;2330.0;6;0;1;0
2025;6;MG;3116605;C;3102100;-1;411010;101;6;31;44.0;3;3;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;2452100;-1;722215;101;7;47;44.0;1;3;0;1;31;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;C;2592602;-1;724315;101;7;24;44.0;1;1;0;1;31;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;C;2592602;-1;784105;101;7;29;44.0;3;3;0;1;31;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;2;45;44.0;3;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;G;4687703;-1;519205;101;3;35;44.0;3;1;0;1;31;0;0;0;1848.41;5;0;1;0
2025;6;MG;3116605;G;4744001;-1;514310;101;7;42;44.0;1;1;0;1;31;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;N;8112500;-1;517420;101;3;64;44.0;1;1;0;1;31;0;0;0;1835.33;3;0;1;0
2025;6;MG;3116605;C;3101200;-1;771105;101;7;24;44.0;2;3;0;1;31;0;0;0;2250.0;5;0;1;0
2025;6;MG;3116605;N;8211300;-1;414105;101;7;19;44.0;1;1;0;1;31;0;0;0;1773.0;3;0;1;0
2025;6;MG;3116605;A;0151201;-1;621005;101;5;38;48.0;3;1;2;3;31;0;0;0;1518.0;1;0;1;0
2025;6;MG;3116605;G;4681803;-1;782510;101;7;26;44.0;1;1;0;1;40;0;0;0;2903.78;5;0;1;0
2025;6;MG;3116605;G;4711302;-1;848510;101;6;33;44.0;3;3;0;1;40;0;0;0;1885.0;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;784105;101;6;22;44.0;2;3;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;G;4711302;-1;421125;101;7;19;36.5;3;3;0;1;31;0;0;0;1625.4;5;0;1;0
2025;6;MG;3116605;C;2451200;-1;414135;101;6;19;44.0;2;1;0;1;40;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;2539002;-1;784205;101;8;21;44.0;1;1;0;1;40;0;0;0;1773.0;1;0;1;0
2025;6;MG;3116605;G;4639701;-1;784105;101;7;36;44.0;1;3;0;1;40;0;0;0;1625.4;6;0;1;0
2025;6;MG;3116605;C;1063500;-1;514320;101;7;64;44.0;3;3;0;1;31;0;0;0;1518.0;3;0;1;0
2025;6;MG;3116605;C;2399199;-1;722310;101;7;27;44.0;3;3;0;1;31;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;G;4520001;-1;914405;101;6;20;44.0;1;1;0;1;31;0;0;0;1919.06;3;0;1;0
2025;6;MG;3116605;C;2451200;-1;722305;101;7;27;44.0;3;3;0;1;31;0;0;0;2125.21;5;0;1;0
2025;6;MG;3116605;G;4744099;-1;421125;101;6;19;44.0;3;3;0;1;31;0;0;0;1724.0;4;0;1;0
2025;6;MG;3116605;H;4930202;-1;782510;101;5;42;44.0;3;1;0;1;31;0;0;9;2664.02;5;0;1;0
2025;6;MG;3116605;G;4639701;-1;521140;101;7;38;44.0;3;3;0;1;40;0;0;0;1625.4;6;0;1;0
2025;6;MG;3116605;C;2759799;-1;252305;101;8;23;44.0;1;1;0;1;31;0;0;0;1919.06;3;0;1;0
2025;6;MG;3116605;G;4744001;-1;768625;101;5;19;44.0;1;1;0;1;31;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;C;2452100;-1;821450;101;7;52;44.0;1;1;0;1;40;0;0;0;2060.19;3;0;1;0
2025;6;MG;3116605;C;2451200;-1;722215;101;2;31;44.0;1;3;0;1;40;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;2532201;-1;724315;101;5;28;44.0;1;1;0;1;40;0;0;0;2721.0;6;0;1;0
2025;6;MG;3116605;G;4744001;-1;722205;101;4;38;44.0;1;1;0;1;40;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;C;2451200;-1;821405;101;7;39;44.0;1;1;0;1;31;0;0;0;4826.12;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;7;22;44.0;2;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;N;7739099;-1;521110;101;7;40;44.0;3;3;0;1;31;0;0;0;1704.51;2;0;1;0
2025;6;MG;3116605;C;2543800;-1;724315;101;9;29;44.0;1;1;0;1;31;0;0;0;1919.06;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;6;26;44.0;2;3;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;2854200;-1;911305;101;7;43;44.0;1;1;0;1;31;0;0;0;2052.0;6;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;7;38;44.0;2;1;0;1;31;0;0;0;2160.0;5;0;1;0
2025;6;MG;3116605;G;4781400;-1;521110;101;7;19;44.0;1;3;0;1;31;0;0;0;1518.0;1;0;1;0
2025;6;MG;3116605;C;2451200;-1;821450;101;2;36;44.0;1;1;0;1;40;0;0;0;1919.07;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;724315;101;7;25;44.0;3;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;2451200;-1;784205;101;7;40;44.0;1;1;0;1;40;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;763215;101;7;28;44.0;1;3;0;1;31;0;0;0;2134.79;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;724315;101;7;25;44.0;3;1;0;1;40;0;0;0;2142.43;6;0;1;0
2025;6;MG;3116605;E;3832700;-1;411005;101;9;29;44.0;3;3;0;1;31;0;0;0;1685.0;5;0;1;0
2025;6;MG;3116605;C;2599399;-1;725105;101;6;50;44.0;1;1;0;1;31;0;0;0;3377.85;5;0;1;0
2025;6;MG;3116605;F;4110700;-1;710205;101;7;42;44.0;3;1;0;1;31;0;0;0;3454.67;1;0;1;0
