ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3147105;G;4631100;-1;414215;101;7;20;44.0;3;1;0;1;40;0;0;0;2513.7;8;0;1;0
2025;6;MG;3147105;G;4744099;-1;521110;101;6;18;40.0;3;3;0;1;40;0;0;0;1518.0;1;0;1;0
2025;6;MG;3147105;A;0151201;-1;514320;101;5;42;44.0;4;3;2;3;31;0;0;0;2276.85;5;0;1;0
2025;6;MG;3147105;A;0155502;-1;623310;101;6;19;43.75;3;3;0;1;31;0;0;0;1518.0;9;0;1;0
2025;6;MG;3147105;C;1411801;-1;763110;101;7;27;44.0;3;3;0;1;40;0;0;0;1628.63;4;0;1;0
2025;6;MG;3147105;F;4120400;-1;715210;101;5;34;44.0;3;1;0;1;40;0;0;0;2239.93;3;0;1;0
2025;6;MG;3147105;G;4711302;-1;421125;101;7;31;44.0;3;3;0;1;40;0;0;0;1690.77;6;0;1;0
2025;6;MG;3147105;G;4711302;-1;521140;101;7;24;44.0;1;3;0;1;40;0;0;0;1635.0;6;0;1;0
2025;6;MG;3147105;H;4921301;-1;782410;101;7;51;44.0;3;3;0;1;40;0;0;0;2074.46;7;0;1;0
2025;6;MG;3147105;C;1066000;-1;784205;101;6;39;42.5;1;1;0;1;31;0;0;0;15185.0;1;0;1;0
2025;6;MG;3147105;N;7732201;-1;711230;101;7;25;44.0;1;1;0;1;31;0;0;0;2412.12;2;0;1;0
2025;6;MG;3147105;C;1011201;-1;784205;101;5;36;44.0;2;1;0;1;40;0;0;0;1720.33;8;0;1;0
2025;6;MG;3147105;C;1012101;-1;848505;101;7;52;44.0;1;1;0;1;40;0;0;0;1872.2;9;0;1;0
2025;6;MG;3147105;C;1066000;-1;414140;101;7;28;44.0;1;1;0;1;40;0;0;0;1900.0;5;0;1;0
2025;6;MG;3147105;C;2342701;-1;391205;101;9;58;44.0;3;1;0;1;31;0;0;0;2754.6;5;0;1;0
2025;6;MG;3147105;F;4120400;-1;717020;101;5;42;44.0;3;1;0;4;31;0;0;0;1702.0;4;0;1;0
2025;6;MG;3147105;Q;8630501;-1;411010;101;8;21;42.5;3;3;0;1;31;0;0;0;1613.4;5;0;1;0
2025;6;MG;3147105;C;1052000;-1;954125;101;7;26;44.0;1;1;0;1;40;0;0;0;3918.01;10;0;1;0
2025;6;MG;3147105;G;4643501;-1;521105;103;7;18;20.0;3;1;0;1;40;0;0;0;712.99;3;1;1;0
2025;6;MG;3147105;F;4221902;-1;782515;101;6;46;44.0;1;1;0;1;31;0;0;0;2743.0;8;0;1;0
